labelIndex,modelLabel,scientificName,taxonClass
1057,Setophaga pensylvanica,Setophaga pensylvanica,Aves
1058,Setophaga petechia,Setophaga petechia,Aves
1059,Setophaga pinus,Setophaga pinus,Aves
1060,Setophaga ruticilla,Setophaga ruticilla,Aves
1061,Setophaga striata,Setophaga striata,Aves
1062,Setophaga tigrina,Setophaga tigrina,Aves
1063,Setophaga townsendi,Setophaga townsendi,Aves
1064,Setophaga virens,Setophaga virens,Aves
1065,Sialia currucoides,Sialia currucoides,Aves
1066,Sialia sialis,Sialia sialis,Aves
1067,Suthora alphonsiana,Suthora alphonsiana,Aves
1068,Sitta canadensis,Sitta canadensis,Aves
1069,Sitta carolinensis,Sitta carolinensis,Aves
1070,Sitta europaea,Sitta europaea,Aves
1071,Sitta krueperi,Sitta krueperi,Aves
1072,Sitta neumayer,Sitta neumayer,Aves
1073,Sitta pusilla,Sitta pusilla,Aves
1074,Sitta tephronota,Sitta tephronota,Aves
1075,Sitta whiteheadi,Sitta whiteheadi,Aves
1076,Somateria mollissima,Somateria mollissima,Aves
1077,Somateria spectabilis,Somateria spectabilis,Aves
1078,Spatula discors,Spatula discors,Aves
1079,Sphyrapicus varius,Sphyrapicus varius,Aves
1080,Spilopelia senegalensis,Spilopelia senegalensis,Aves
1081,Spinus tristis,Spinus tristis,Aves
1082,Spiza americana,Spiza americana,Aves
1083,Spizella breweri,Spizella breweri,Aves
1084,Spizella pallida,Spizella pallida,Aves
1085,Spizella passerina,Spizella passerina,Aves
1086,Spizella pusilla,Spizella pusilla,Aves
1087,Spizelloides arborea,Spizelloides arborea,Aves
1088,Stauroderus scalaris,Stauroderus scalaris,Insecta
1089,Stelgidopteryx serripennis,Stelgidopteryx serripennis,Aves
1090,Stenobothrus lineatus,Stenobothrus lineatus,Insecta
1091,Stenobothrus nigromaculatus,Stenobothrus nigromaculatus,Insecta
1092,Stenobothrus rubicundulus,Stenobothrus rubicundulus,Insecta
1093,Stenobothrus stigmaticus,Stenobothrus stigmaticus,Insecta
1094,Stercorarius longicaudus,Stercorarius longicaudus,Aves
1095,Stercorarius parasiticus,Stercorarius parasiticus,Aves
1096,Stercorarius pomarinus,Stercorarius pomarinus,Aves
1097,Stercorarius skua,Stercorarius skua,Aves
1098,Sterna dougallii,Sterna dougallii,Aves
1099,Sterna forsteri,Sterna forsteri,Aves
1100,Sterna hirundo,Sterna hirundo,Aves
1101,Sterna paradisaea,Sterna paradisaea,Aves
1102,Sternula albifrons,Sternula albifrons,Aves
1103,Sternula antillarum,Sternula antillarum,Aves
1104,Stethophyma grossum,Stethophyma grossum,Insecta
1105,Streptopelia decaocto,Streptopelia decaocto,Aves
1106,Streptopelia orientalis,Streptopelia orientalis,Aves
1107,Streptopelia roseogrisea,Streptopelia roseogrisea,Aves
1108,Streptopelia turtur,Streptopelia turtur,Aves
1109,Strix aluco,Strix aluco,Aves
1110,Strix nebulosa,Strix nebulosa,Aves
1111,Strix uralensis,Strix uralensis,Aves
1112,Strix varia,Strix varia,Aves
1113,Sturnella magna,Sturnella magna,Aves
1114,Sturnella neglecta,Sturnella neglecta,Aves
1115,Sturnus unicolor,Sturnus unicolor,Aves
1116,Sturnus vulgaris,Sturnus vulgaris,Aves
1117,Sula leucogaster,Sula leucogaster,Aves
1118,Surnia ulula,Surnia ulula,Aves
1119,Sus scrofa,Sus scrofa,Mammalia
1120,Sylvia atricapilla,Sylvia atricapilla,Aves
1121,Sylvia borin,Sylvia borin,Aves
1122,Syrrhaptes paradoxus,Syrrhaptes paradoxus,Aves
1123,Tachybaptus ruficollis,Tachybaptus ruficollis,Aves
1124,Tachycineta bicolor,Tachycineta bicolor,Aves
1125,Tadarida teniotis,Tadarida teniotis,Mammalia
1126,Tadorna cana,Tadorna cana,Aves
1127,Tadorna ferruginea,Tadorna ferruginea,Aves
1128,Tadorna tadorna,Tadorna tadorna,Aves
1129,Tamias striatus,Tamias striatus,Mammalia
1130,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus,Mammalia
1131,Tarsiger cyanurus,Tarsiger cyanurus,Aves
1132,Tetrao urogallus,Tetrao urogallus,Aves
1133,Tetraogallus caspius,Tetraogallus caspius,Aves
1134,Tetraogallus caucasicus,Tetraogallus caucasicus,Aves
1135,Tetrastes bonasia,Tetrastes bonasia,Aves
1136,Tetrax tetrax,Tetrax tetrax,Aves
1137,Tettigettalna argentata,Tettigettalna argentata,Insecta
1138,Tettigonia cantans,Tettigonia cantans,Insecta
1139,Tettigonia caudata,Tettigonia caudata,Insecta
1140,Tettigonia viridissima,Tettigonia viridissima,Insecta
1141,Thalassarche melanophris,Thalassarche melanophris,Aves
1142,Thalasseus acuflavidus,Thalasseus acuflavidus,Aves
1143,Thalasseus bengalensis,Thalasseus bengalensis,Aves
1144,Thalasseus elegans,Thalasseus elegans,Aves
1145,Thalasseus maximus,Thalasseus maximus,Aves
1146,Thalasseus sandvicensis,Thalasseus sandvicensis,Aves
1147,Thinornis dubius,Charadrius dubius,Aves
1148,Threskiornis aethiopicus,Threskiornis aethiopicus,Aves
1149,Thryothorus ludovicianus,Thryothorus ludovicianus,Aves
1150,Tibicina haematodes,Tibicina haematodes,Insecta
1151,Tichodroma muraria,Tichodroma muraria,Aves
1152,Toxostoma rufum,Toxostoma rufum,Aves
1153,Trimerotropis verruculata,Trimerotropis verruculata,Insecta
1154,Tringa brevipes,Tringa brevipes,Aves
1155,Tringa erythropus,Tringa erythropus,Aves
1156,Tringa flavipes,Tringa flavipes,Aves
1157,Tringa glareola,Tringa glareola,Aves
1158,Tringa melanoleuca,Tringa melanoleuca,Aves
1159,Tringa nebularia,Tringa nebularia,Aves
1160,Tringa ochropus,Tringa ochropus,Aves
1161,Tringa semipalmata,Tringa semipalmata,Aves
1162,Tringa solitaria,Tringa solitaria,Aves
1163,Tringa stagnatilis,Tringa stagnatilis,Aves
1164,Tringa totanus,Tringa totanus,Aves
1165,Troglodytes aedon,Troglodytes aedon,Aves
1166,Troglodytes hiemalis,Troglodytes hiemalis,Aves
1167,Troglodytes troglodytes,Troglodytes troglodytes,Aves
1168,Turdus atrogularis,Turdus atrogularis,Aves
1169,Turdus eunomus,Turdus eunomus,Aves
1170,Turdus iliacus,Turdus iliacus,Aves
1171,Turdus merula,Turdus merula,Aves
1172,Turdus migratorius,Turdus migratorius,Aves
1173,Turdus naumanni,Turdus naumanni,Aves
1174,Turdus obscurus,Turdus obscurus,Aves
1175,Turdus philomelos,Turdus philomelos,Aves
1176,Turdus pilaris,Turdus pilaris,Aves
1177,Turdus ruficollis,Turdus ruficollis,Aves
1178,Turdus torquatus,Turdus torquatus,Aves
1179,Turdus viscivorus,Turdus viscivorus,Aves
1180,Tylopsis lilifolia,Tylopsis lilifolia,Insecta
1181,Tyrannus crassirostris,Tyrannus crassirostris,Aves
1182,Tyrannus dominicensis,Tyrannus dominicensis,Aves
1183,Tyrannus forficatus,Tyrannus forficatus,Aves
1184,Tyrannus melancholicus,Tyrannus melancholicus,Aves
1185,Tyrannus tyrannus,Tyrannus tyrannus,Aves
1186,Tyrannus verticalis,Tyrannus verticalis,Aves
1187,Tyto alba,Tyto alba,Aves
1188,Tyto furcata,Tyto furcata,Aves
1189,Upupa epops,Upupa epops,Aves
1190,Uria aalge,Uria aalge,Aves
1191,Uria lomvia,Uria lomvia,Aves
1192,Urocyon cinereoargenteus,Urocyon cinereoargenteus,Mammalia
1193,Uromenus rugosicollis,Uromenus rugosicollis,Insecta
1194,Ursus americanus,Ursus americanus,Mammalia
1195,Vanellus cinereus,Vanellus cinereus,Aves
1196,Vanellus indicus,Vanellus indicus,Aves
1197,Vanellus leucurus,Vanellus leucurus,Aves
1198,Vanellus spinosus,Vanellus spinosus,Aves
1199,Vanellus vanellus,Vanellus vanellus,Aves
1200,Velarifictorus micado,Velarifictorus micado,Insecta
1201,Vermivora chrysoptera,Vermivora chrysoptera,Aves
1202,Vermivora cyanoptera,Vermivora cyanoptera,Aves
1203,Vespertilio murinus,Vespertilio murinus,Mammalia
1204,Vidua macroura,Vidua macroura,Aves
1205,Vireo bellii,Vireo bellii,Aves
1206,Vireo olivaceus,Vireo olivaceus,Aves
1207,Vireo flavifrons,Vireo flavifrons,Aves
1208,Vireo flavoviridis,Vireo flavoviridis,Aves
1209,Vireo gilvus,Vireo gilvus,Aves
1210,Vireo griseus,Vireo griseus,Aves
1211,Vireo philadelphicus,Vireo philadelphicus,Aves
1212,Vireo solitarius,Vireo solitarius,Aves
1213,Vulpes vulpes,Vulpes vulpes,Mammalia
1214,Xanthocephalus xanthocephalus,Xanthocephalus xanthocephalus,Aves
1215,Xema sabini,Xema sabini,Aves
1216,Xenus cinereus,Xenus cinereus,Aves
1217,Xestobium rufovillosum,Xestobium rufovillosum,Insecta
1218,Zenaida asiatica,Zenaida asiatica,Aves
1219,Zenaida macroura,Zenaida macroura,Aves
1220,Zonotrichia albicollis,Zonotrichia albicollis,Aves
1221,Zonotrichia atricapilla,Zonotrichia atricapilla,Aves
1222,Zonotrichia leucophrys,Zonotrichia leucophrys,Aves
1223,Zonotrichia querula,Zonotrichia querula,Aves
1224,Zoothera aurea,Zoothera aurea,Aves
